1	191	3.83119	-1.65755	0
1	192	3.8463	-1.65838	0
1	193	3.86145	-1.65921	0
1	194	3.87664	-1.66002	0
1	195	3.89186	-1.66082	0
1	196	3.90711	-1.66161	0
1	197	3.92241	-1.66238	0
1	198	3.93774	-1.66314	0
1	199	3.9531	-1.66389	0
1	200	3.9685	-1.66463	0
1	201	3.98394	-1.66536	0
1	202	3.99942	-1.66607	0
1	203	4.01493	-1.66677	0
1	204	4.03048	-1.66746	0
1	205	4.04607	-1.66813	0
1	206	4.0617	-1.6688	0
1	207	4.07736	-1.66945	0
1	208	4.09307	-1.67008	0
1	209	4.10881	-1.67071	0
1	210	4.12459	-1.67132	0
1	211	4.14041	-1.67191	0
1	212	4.15627	-1.6725	0
1	213	4.17217	-1.67307	0
1	214	4.18811	-1.67363	0
1	215	4.20409	-1.67417	0
1	216	4.22011	-1.6747	0
1	217	4.23617	-1.67522	0
1	218	4.25227	-1.67573	0
1	219	4.26841	-1.67622	0
1	220	4.28459	-1.67669	0
1	221	4.30082	-1.67716	0
1	222	4.31708	-1.67761	0
1	223	4.33339	-1.67804	0
1	224	4.34974	-1.67846	0
1	225	4.36613	-1.67887	0
1	226	4.38256	-1.67926	0
1	227	4.39903	-1.67964	0
1	228	4.41555	-1.68001	0
1	229	4.43211	-1.68036	0
1	230	4.44872	-1.6807	0
1	231	4.46537	-1.68102	0
1	232	4.48206	-1.68133	0
1	233	4.49879	-1.68162	0
1	234	4.5156	-1.6819	0
1	235	4.53242	-1.68216	0
1	236	4.54928	-1.68241	0
1	237	4.56619	-1.68264	0
1	238	4.58315	-1.68286	0
1	239	4.60014	-1.68306	0
1	240	4.61719	-1.68325	0
1	241	4.63428	-1.68343	0
1	242	4.65141	-1.68358	0
1	243	4.66859	-1.68373	0
1	244	4.68582	-1.68385	0
1	245	4.70309	-1.68396	0
1	246	4.72041	-1.68406	0
1	247	4.73778	-1.68414	0
1	248	4.75519	-1.6842	0
1	249	4.77265	-1.68425	0
1	250	4.79016	-1.68428	0
1	251	4.80771	-1.6843	0
